decision_rank,model_id,decision,family,symbol,timeframe,train_return,validation_return,locked_oos_return,ready_for_paper,ready_for_real,real_money_execution,rejection_reasons,asset_group,universe_role,cross_asset_inputs,asset_diverse_train_validation_score,validation_first_half_return,validation_second_half_return,validation_min_half_return
103,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top1_mom0p015_breadth0p4_adx12p0_trail2p0_hold18_4p0x_0p125_80007824,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.4107648350115898,0.2389220111360144,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.1796092457020317,0.30315811580835983,-0.049292640619052586,-0.049292640619052586
104,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top1_mom0p015_breadth0p4_adx12p0_trail2p0_hold18_5p0x_0p1_d0877a06,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.4107648350115898,0.2389220111360144,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.1796092457020317,0.30315811580835983,-0.049292640619052586,-0.049292640619052586
105,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top2_mom0p015_breadth0p4_adx12p0_trail2p0_hold18_4p0x_0p125_c36d032f,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.4107648350115898,0.2389220111360144,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.1796092457020317,0.30315811580835983,-0.049292640619052586,-0.049292640619052586
106,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top2_mom0p015_breadth0p4_adx12p0_trail2p0_hold18_5p0x_0p1_2648740e,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.4107648350115898,0.2389220111360144,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.1796092457020317,0.30315811580835983,-0.049292640619052586,-0.049292640619052586
107,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p6_adx18p0_trail2p0_hold18_4p0x_0p125_048ae961,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.4720251711548289,0.21507544090833752,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.1504639882981564,0.14477607709529905,0.06140883376198225,0.06140883376198225
108,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p6_adx18p0_trail2p0_hold18_5p0x_0p1_f83dd0af,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.4720251711548289,0.21507544090833752,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.1504639882981564,0.14477607709529905,0.06140883376198225,0.06140883376198225
109,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p6_adx18p0_trail2p0_hold18_4p0x_0p125_528392fc,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.4720251711548289,0.21507544090833752,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.1504639882981564,0.14477607709529905,0.06140883376198225,0.06140883376198225
110,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p6_adx18p0_trail2p0_hold18_5p0x_0p1_c5dd0664,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.4720251711548289,0.21507544090833752,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.1504639882981564,0.14477607709529905,0.06140883376198225,0.06140883376198225
111,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p6_adx12p0_trail2p0_hold18_4p0x_0p125_42ffd244,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.47121314551954496,0.21507544090833752,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.1498726419363194,0.14477607709529905,0.06140883376198225,0.06140883376198225
112,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p6_adx12p0_trail2p0_hold18_5p0x_0p1_41ce31c0,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.47121314551954496,0.21507544090833752,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.1498726419363194,0.14477607709529905,0.06140883376198225,0.06140883376198225
113,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p6_adx12p0_trail2p0_hold18_4p0x_0p125_dc54fc65,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.47121314551954496,0.21507544090833752,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.1498726419363194,0.14477607709529905,0.06140883376198225,0.06140883376198225
114,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p6_adx12p0_trail2p0_hold18_5p0x_0p1_7cc60b93,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.47121314551954496,0.21507544090833752,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.1498726419363194,0.14477607709529905,0.06140883376198225,0.06140883376198225
115,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p6_adx18p0_trail3p0_hold18_4p0x_0p125_cc7422d5,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.4226156762141502,0.21507544090833752,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.1437574894568265,0.14477607709529905,0.06140883376198225,0.06140883376198225
116,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p6_adx18p0_trail3p0_hold18_5p0x_0p1_e69b63f3,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.4226156762141502,0.21507544090833752,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.1437574894568265,0.14477607709529905,0.06140883376198225,0.06140883376198225
117,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p6_adx18p0_trail3p0_hold18_4p0x_0p125_0b2294d3,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.4226156762141502,0.21507544090833752,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.1437574894568265,0.14477607709529905,0.06140883376198225,0.06140883376198225
118,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p6_adx18p0_trail3p0_hold18_5p0x_0p1_a8ec4fbb,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.4226156762141502,0.21507544090833752,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.1437574894568265,0.14477607709529905,0.06140883376198225,0.06140883376198225
119,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p6_adx12p0_trail3p0_hold18_4p0x_0p125_9da467f8,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.42183090675443813,0.21507544090833752,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.143216487798314,0.14477607709529905,0.06140883376198225,0.06140883376198225
120,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p6_adx12p0_trail3p0_hold18_5p0x_0p1_f7fa48e2,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.42183090675443813,0.21507544090833752,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.143216487798314,0.14477607709529905,0.06140883376198225,0.06140883376198225
121,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p6_adx12p0_trail3p0_hold18_4p0x_0p125_ffe5bcb7,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.42183090675443813,0.21507544090833752,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.143216487798314,0.14477607709529905,0.06140883376198225,0.06140883376198225
122,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p6_adx12p0_trail3p0_hold18_5p0x_0p1_a9f2dec2,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,0.42183090675443813,0.21507544090833752,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.143216487798314,0.14477607709529905,0.06140883376198225,0.06140883376198225
123,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top1_mom0p015_breadth0p4_adx12p0_trail3p0_hold18_4p0x_0p125_cc09e5d3,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.4318388573432126,0.23507352877605614,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.128657378682638,0.3035991073576969,-0.0525664509854854,-0.0525664509854854
124,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top1_mom0p015_breadth0p4_adx12p0_trail3p0_hold18_5p0x_0p1_f5441957,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.4318388573432126,0.23507352877605614,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.128657378682638,0.3035991073576969,-0.0525664509854854,-0.0525664509854854
125,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top2_mom0p015_breadth0p4_adx12p0_trail3p0_hold18_4p0x_0p125_d18056bf,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.4318388573432126,0.23507352877605614,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.128657378682638,0.3035991073576969,-0.0525664509854854,-0.0525664509854854
126,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top2_mom0p015_breadth0p4_adx12p0_trail3p0_hold18_5p0x_0p1_a1882bb5,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.4318388573432126,0.23507352877605614,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.128657378682638,0.3035991073576969,-0.0525664509854854,-0.0525664509854854
127,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb36_top1_mom0p015_breadth0p6_adx12p0_trail2p0_hold18_4p0x_0p125_b4a6c17f,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.20284704188932334,0.2115256025190293,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;train_return_below_validation_return;train_validation_return_ratio_0.9590_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.11574920937659,0.21757226593106505,-0.004966163883021957,-0.004966163883021957
128,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb36_top1_mom0p015_breadth0p6_adx12p0_trail2p0_hold18_5p0x_0p1_2accc051,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.20284704188932334,0.2115256025190293,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;train_return_below_validation_return;train_validation_return_ratio_0.9590_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.11574920937659,0.21757226593106505,-0.004966163883021957,-0.004966163883021957
129,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb36_top2_mom0p015_breadth0p6_adx12p0_trail2p0_hold18_4p0x_0p125_faf9749e,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.20284704188932334,0.2115256025190293,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;train_return_below_validation_return;train_validation_return_ratio_0.9590_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.11574920937659,0.21757226593106505,-0.004966163883021957,-0.004966163883021957
130,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb36_top2_mom0p015_breadth0p6_adx12p0_trail2p0_hold18_5p0x_0p1_2148abe4,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.20284704188932334,0.2115256025190293,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;train_return_below_validation_return;train_validation_return_ratio_0.9590_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.11574920937659,0.21757226593106505,-0.004966163883021957,-0.004966163883021957
