decision_rank,model_id,decision,family,symbol,timeframe,train_return,validation_return,locked_oos_return,ready_for_paper,ready_for_real,real_money_execution,rejection_reasons,booster_train_validation_score,validation_first_half_return,validation_second_half_return,validation_min_half_return,booster_target_gate_pass,booster_target_reasons
3350,a30fb_booster_rs_chandelier_2h_solusdt_lb24_atr0p25_rel0p01_trail2p0_hold18_4p0x_0p15_13e408c9,no_promotion_shadow_or_reject,relative_strength_chandelier_breakout,SOLUSDT,2h,0.14531988724416345,0.07898504056360411,0.015988675217201376,False,False,False,locked_oos_trade_event_count_15_below_20;validation_mdd_0.1885_above_0.12,0.2693122132997246,0.15758083403020495,-0.06789659188893382,-0.06789659188893382,False,validation_return_0.0790_below_preferred_0.10;locked_oos_return_0.0160_below_preferred_0.03;validation_mdd_0.1885_above_preferred_0.10;locked_oos_trade_event_count_15_below_20;validation_min_half_return_-0.0679_below_0;train_rpt_12.615_below_preferred_20bps;locked_oos_rpt_17.765_below_preferred_20bps
3367,a30fb_booster_squeeze_expansion_6h_solusdt_lb24_volz0p5_hold6_4p0x_0p125_1da57ecf,no_promotion_shadow_or_reject,volatility_squeeze_range_expansion,SOLUSDT,6h,0.10361337944568905,0.014301059147174833,0.005566140305876877,False,False,False,train_trade_event_count_38_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_4_below_20;validation_return_0.0143_below_0.02,0.26679346182420904,0.033672053900422716,-0.01873998109956987,-0.01873998109956987,False,validation_return_0.0143_below_preferred_0.10;locked_oos_return_0.0056_below_preferred_0.03;locked_oos_trade_event_count_4_below_20;validation_min_half_return_-0.0187_below_0
3368,a30fb_booster_squeeze_expansion_6h_solusdt_lb24_volz0p5_hold6_5p0x_0p1_bdf3a76e,no_promotion_shadow_or_reject,volatility_squeeze_range_expansion,SOLUSDT,6h,0.10361337944568905,0.014301059147174833,0.005566140305876877,False,False,False,train_trade_event_count_38_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_4_below_20;validation_return_0.0143_below_0.02,0.26679346182420904,0.033672053900422716,-0.01873998109956987,-0.01873998109956987,False,validation_return_0.0143_below_preferred_0.10;locked_oos_return_0.0056_below_preferred_0.03;locked_oos_trade_event_count_4_below_20;validation_min_half_return_-0.0187_below_0
3388,a30fb_booster_rs_chandelier_2h_solusdt_lb24_atr0p25_rel0p01_trail3p0_hold18_4p0x_0p15_e57d06b1,no_promotion_shadow_or_reject,relative_strength_chandelier_breakout,SOLUSDT,2h,0.13271150436043988,0.07898504056360411,0.015988675217201376,False,False,False,locked_oos_trade_event_count_15_below_20;validation_mdd_0.1885_above_0.12,0.2649343025762095,0.15758083403020495,-0.06789659188893382,-0.06789659188893382,False,validation_return_0.0790_below_preferred_0.10;locked_oos_return_0.0160_below_preferred_0.03;validation_mdd_0.1885_above_preferred_0.10;locked_oos_trade_event_count_15_below_20;validation_min_half_return_-0.0679_below_0;train_rpt_11.520_below_preferred_20bps;locked_oos_rpt_17.765_below_preferred_20bps
3391,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p0_rel0p005_trail3p0_hold18_4p0x_0p15_cc1ec413,no_promotion_shadow_or_reject,relative_strength_chandelier_breakout,SOLUSDT,2h,0.02758498270415921,0.4435881838799127,-0.020676157984466426,False,False,False,train_return_below_validation_return;train_validation_return_ratio_0.0622_below_1.00;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_1.569_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-10.443_not_above_10.000,0.26420682113309335,0.2230605954871301,0.18030798245523671,0.18030798245523671,False,locked_oos_return_-0.0207_below_preferred_0.03;train_rpt_1.569_below_preferred_20bps;locked_oos_rpt_-10.443_below_preferred_20bps
3450,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p01_trail2p0_hold18_3p0x_0p15_0b47828a,no_promotion_shadow_or_reject,relative_strength_chandelier_breakout,SOLUSDT,6h,0.040275578760638586,0.07145273994854517,0.006467111544810278,False,False,False,train_trade_event_count_68_below_80;validation_trade_event_count_16_below_30;locked_oos_trade_event_count_7_below_20;train_return_below_validation_return;train_validation_return_ratio_0.5637_below_1.00,0.25222641030919063,0.14899385098385776,-0.06748609748338952,-0.06748609748338952,False,validation_return_0.0715_below_preferred_0.10;locked_oos_return_0.0065_below_preferred_0.03;validation_mdd_0.1034_above_preferred_0.10;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0675_below_0;train_rpt_13.162_below_preferred_20bps
3510,a30fb_booster_mh_consensus_6h_solusdt_s6_l24_thr0p02_adx24p0_hold12_cool2_3p0x_0p15_d835da10,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,SOLUSDT,6h,0.14589358916417572,0.06043326610339306,0.0211245145534249,False,False,False,locked_oos_trade_event_count_13_below_20;validation_mdd_0.1411_above_0.12,0.24108223515753902,0.17059586792477566,-0.09410814170792925,-0.09410814170792925,False,validation_return_0.0604_below_preferred_0.10;locked_oos_return_0.0211_below_preferred_0.03;validation_mdd_0.1411_above_preferred_0.10;locked_oos_trade_event_count_13_below_20;validation_min_half_return_-0.0941_below_0
3665,a30fb_booster_squeeze_expansion_6h_solusdt_lb24_volz0p5_hold6_4p0x_0p15_2a8f6a7c,no_promotion_shadow_or_reject,volatility_squeeze_range_expansion,SOLUSDT,6h,0.1202122592791568,0.01663004892823783,0.006464544428429697,False,False,False,train_trade_event_count_38_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_4_below_20;validation_return_0.0166_below_0.02,0.22170874754037845,0.04023235010030879,-0.02268945122673338,-0.02268945122673338,False,validation_return_0.0166_below_preferred_0.10;locked_oos_return_0.0065_below_preferred_0.03;locked_oos_trade_event_count_4_below_20;validation_min_half_return_-0.0227_below_0
3669,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p005_trail2p0_hold18_3p0x_0p1_a1d59a46,no_promotion_shadow_or_reject,relative_strength_chandelier_breakout,SOLUSDT,6h,0.03502619645502203,0.027516733908615754,0.004574478744991062,False,False,False,train_trade_event_count_68_below_80;validation_trade_event_count_18_below_30;locked_oos_trade_event_count_7_below_20,0.22066988112622632,0.09798506163391574,-0.06417967801896651,-0.06417967801896651,False,validation_return_0.0275_below_preferred_0.10;locked_oos_return_0.0046_below_preferred_0.03;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0642_below_0;train_rpt_17.170_below_preferred_20bps
3670,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p005_trail2p0_hold18_2p0x_0p15_ff92ba1e,no_promotion_shadow_or_reject,relative_strength_chandelier_breakout,SOLUSDT,6h,0.03502619645502092,0.027516733908615754,0.004574478744991284,False,False,False,train_trade_event_count_68_below_80;validation_trade_event_count_18_below_30;locked_oos_trade_event_count_7_below_20,0.22066988112622454,0.09798506163391574,-0.0641796780189664,-0.0641796780189664,False,validation_return_0.0275_below_preferred_0.10;locked_oos_return_0.0046_below_preferred_0.03;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0642_below_0;train_rpt_17.170_below_preferred_20bps
3701,a30fb_booster_mh_consensus_6h_solusdt_s6_l24_thr0p02_adx24p0_hold12_cool2_4p0x_0p125_653496fe,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,SOLUSDT,6h,0.15819678341515075,0.0661155291137765,0.023312774749957965,False,False,False,locked_oos_trade_event_count_13_below_20;validation_mdd_0.1560_above_0.12,0.21766718956634712,0.19043028293254904,-0.1044284202116661,-0.1044284202116661,False,validation_return_0.0661_below_preferred_0.10;locked_oos_return_0.0233_below_preferred_0.03;validation_mdd_0.1560_above_preferred_0.10;locked_oos_trade_event_count_13_below_20;validation_min_half_return_-0.1044_below_0
3702,a30fb_booster_mh_consensus_6h_solusdt_s6_l24_thr0p02_adx24p0_hold12_cool2_5p0x_0p1_5d0ea78c,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,SOLUSDT,6h,0.15819678341515075,0.0661155291137765,0.023312774749957965,False,False,False,locked_oos_trade_event_count_13_below_20;validation_mdd_0.1560_above_0.12,0.21766718956634712,0.19043028293254904,-0.1044284202116661,-0.1044284202116661,False,validation_return_0.0661_below_preferred_0.10;locked_oos_return_0.0233_below_preferred_0.03;validation_mdd_0.1560_above_preferred_0.10;locked_oos_trade_event_count_13_below_20;validation_min_half_return_-0.1044_below_0
3795,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p0_trail2p0_hold18_2p0x_0p15_fc54ac37,no_promotion_shadow_or_reject,relative_strength_chandelier_breakout,SOLUSDT,6h,0.045325576998154204,0.025723263910884864,0.004574478744991284,False,False,False,train_trade_event_count_71_below_80;validation_trade_event_count_18_below_30;locked_oos_trade_event_count_7_below_20,0.2025169515995871,0.09606859331664896,-0.0641796780189664,-0.0641796780189664,False,validation_return_0.0257_below_preferred_0.10;locked_oos_return_0.0046_below_preferred_0.03;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0642_below_0
3796,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p0_trail2p0_hold18_3p0x_0p1_289a65eb,no_promotion_shadow_or_reject,relative_strength_chandelier_breakout,SOLUSDT,6h,0.04532557699815398,0.02572326391088442,0.004574478744991062,False,False,False,train_trade_event_count_71_below_80;validation_trade_event_count_18_below_30;locked_oos_trade_event_count_7_below_20,0.20251695159957667,0.09606859331664896,-0.06417967801896651,-0.06417967801896651,False,validation_return_0.0257_below_preferred_0.10;locked_oos_return_0.0046_below_preferred_0.03;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0642_below_0
3914,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p01_trail2p0_hold18_4p0x_0p125_11f2e72d,no_promotion_shadow_or_reject,relative_strength_chandelier_breakout,SOLUSDT,6h,0.04015437431697322,0.07892234707140089,0.007039255547208745,False,False,False,train_trade_event_count_68_below_80;validation_trade_event_count_16_below_30;locked_oos_trade_event_count_7_below_20;train_return_below_validation_return;train_validation_return_ratio_0.5088_below_1.00,0.1880856461180141,0.16628844468397097,-0.07490951145987235,-0.07490951145987235,False,validation_return_0.0789_below_preferred_0.10;locked_oos_return_0.0070_below_preferred_0.03;validation_mdd_0.1146_above_preferred_0.10;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0749_below_0;train_rpt_11.810_below_preferred_20bps
3915,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p01_trail2p0_hold18_5p0x_0p1_97439892,no_promotion_shadow_or_reject,relative_strength_chandelier_breakout,SOLUSDT,6h,0.04015437431697322,0.07892234707140089,0.007039255547208745,False,False,False,train_trade_event_count_68_below_80;validation_trade_event_count_16_below_30;locked_oos_trade_event_count_7_below_20;train_return_below_validation_return;train_validation_return_ratio_0.5088_below_1.00,0.1880856461180141,0.16628844468397097,-0.07490951145987235,-0.07490951145987235,False,validation_return_0.0789_below_preferred_0.10;locked_oos_return_0.0070_below_preferred_0.03;validation_mdd_0.1146_above_preferred_0.10;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0749_below_0;train_rpt_11.810_below_preferred_20bps
3941,a30fb_booster_mh_consensus_6h_solusdt_s12_l48_thr0p005_adx12p0_hold12_cool4_3p0x_0p1_e94eef51,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,SOLUSDT,6h,0.04372339752839727,0.03935981950026024,0.005297174342010269,False,False,False,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_14_below_20,0.1845157819985443,0.11034584150303361,-0.06393145212007367,-0.06393145212007367,False,validation_return_0.0394_below_preferred_0.10;locked_oos_return_0.0053_below_preferred_0.03;validation_mdd_0.1150_above_preferred_0.10;locked_oos_trade_event_count_14_below_20;validation_min_half_return_-0.0639_below_0;train_rpt_16.376_below_preferred_20bps;locked_oos_rpt_12.612_below_preferred_20bps
3942,a30fb_booster_mh_consensus_6h_solusdt_s12_l48_thr0p005_adx12p0_hold12_cool4_2p0x_0p15_007837dc,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,SOLUSDT,6h,0.043723397528397046,0.03935981950026024,0.005297174342010269,False,False,False,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_14_below_20,0.18451578199854407,0.11034584150303361,-0.06393145212007367,-0.06393145212007367,False,validation_return_0.0394_below_preferred_0.10;locked_oos_return_0.0053_below_preferred_0.03;validation_mdd_0.1150_above_preferred_0.10;locked_oos_trade_event_count_14_below_20;validation_min_half_return_-0.0639_below_0;train_rpt_16.376_below_preferred_20bps;locked_oos_rpt_12.612_below_preferred_20bps
4087,a30fb_booster_mh_consensus_6h_solusdt_s6_l24_thr0p02_adx24p0_hold12_cool2_4p0x_0p15_ca674b9a,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,SOLUSDT,6h,0.18004436475985774,0.0768172811245007,0.02759166536028279,False,False,False,locked_oos_trade_event_count_13_below_20;validation_mdd_0.1853_above_0.12,0.16596491170051697,0.23060211414870846,-0.12496714515283525,-0.12496714515283525,False,validation_return_0.0768_below_preferred_0.10;locked_oos_return_0.0276_below_preferred_0.03;validation_mdd_0.1853_above_preferred_0.10;locked_oos_trade_event_count_13_below_20;validation_min_half_return_-0.1250_below_0
4299,a30fb_booster_mh_consensus_6h_solusdt_s12_l48_thr0p005_adx12p0_hold8_cool4_3p0x_0p1_f54512d9,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,SOLUSDT,6h,0.06479848532634369,0.03719855562730845,0.007336433074210058,False,False,False,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_16_below_20,0.13715504939016537,0.12200083609358581,-0.07558129881750286,-0.07558129881750286,False,validation_return_0.0372_below_preferred_0.10;locked_oos_return_0.0073_below_preferred_0.03;validation_mdd_0.1168_above_preferred_0.10;locked_oos_trade_event_count_16_below_20;validation_min_half_return_-0.0756_below_0;locked_oos_rpt_15.284_below_preferred_20bps
4300,a30fb_booster_mh_consensus_6h_solusdt_s12_l48_thr0p005_adx12p0_hold8_cool4_2p0x_0p15_fc87b36c,no_promotion_shadow_or_reject,multi_horizon_consensus_momentum,SOLUSDT,6h,0.0647984853263428,0.03719855562730845,0.007336433074210058,False,False,False,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_16_below_20,0.13715504939016415,0.12200083609358581,-0.07558129881750286,-0.07558129881750286,False,validation_return_0.0372_below_preferred_0.10;locked_oos_return_0.0073_below_preferred_0.03;validation_mdd_0.1168_above_preferred_0.10;locked_oos_trade_event_count_16_below_20;validation_min_half_return_-0.0756_below_0;locked_oos_rpt_15.284_below_preferred_20bps
4450,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p01_trail3p0_hold18_3p0x_0p15_00e920d4,no_promotion_shadow_or_reject,relative_strength_chandelier_breakout,SOLUSDT,6h,0.030897170891507342,0.05573451275278973,0.01982429919887929,False,False,False,train_trade_event_count_68_below_80;validation_trade_event_count_16_below_30;locked_oos_trade_event_count_7_below_20;train_return_below_validation_return;train_validation_return_ratio_0.5544_below_1.00,0.12086122480015699,0.14899385098385776,-0.0811660899239901,-0.0811660899239901,False,validation_return_0.0557_below_preferred_0.10;locked_oos_return_0.0198_below_preferred_0.03;validation_mdd_0.1034_above_preferred_0.10;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0812_below_0;train_rpt_10.097_below_preferred_20bps
4484,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p005_trail2p0_hold18_3p0x_0p15_6cefcc97,no_promotion_shadow_or_reject,relative_strength_chandelier_breakout,SOLUSDT,6h,0.040275578760638586,0.03945333137071949,0.006467111544810278,False,False,False,train_trade_event_count_68_below_80;validation_trade_event_count_18_below_30;locked_oos_trade_event_count_7_below_20,0.1177982685199424,0.14899385098385776,-0.09533603641076105,-0.09533603641076105,False,validation_return_0.0395_below_preferred_0.10;locked_oos_return_0.0065_below_preferred_0.03;validation_mdd_0.1080_above_preferred_0.10;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0953_below_0;train_rpt_13.162_below_preferred_20bps
4638,a30fb_booster_pullback_reclaim_4h_ethusdt_fast8_slow40_z-0p75_hold8_3p0x_0p1_25acf2bf,no_promotion_shadow_or_reject,trend_pullback_reclaim,ETHUSDT,4h,0.0607336890854806,0.005227230632316893,0.005407699099997831,False,False,False,train_trade_event_count_54_below_80;validation_trade_event_count_13_below_30;locked_oos_trade_event_count_4_below_20;validation_return_0.0052_below_0.02,0.0934068892331181,-0.0018622237312982959,0.007102681144999012,-0.0018622237312982959,False,validation_return_0.0052_below_preferred_0.10;locked_oos_return_0.0054_below_preferred_0.03;locked_oos_trade_event_count_4_below_20;validation_min_half_return_-0.0019_below_0;validation_rpt_13.403_below_preferred_20bps
4639,a30fb_booster_pullback_reclaim_4h_ethusdt_fast8_slow40_z-0p75_hold8_2p0x_0p15_43f6d8a9,no_promotion_shadow_or_reject,trend_pullback_reclaim,ETHUSDT,4h,0.06073368908548038,0.005227230632316893,0.005407699099997831,False,False,False,train_trade_event_count_54_below_80;validation_trade_event_count_13_below_30;locked_oos_trade_event_count_4_below_20;validation_return_0.0052_below_0.02,0.09340688923311788,-0.0018622237312982959,0.007102681144999012,-0.0018622237312982959,False,validation_return_0.0052_below_preferred_0.10;locked_oos_return_0.0054_below_preferred_0.03;locked_oos_trade_event_count_4_below_20;validation_min_half_return_-0.0019_below_0;validation_rpt_13.403_below_preferred_20bps
