rank,model_id,family,symbol,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,filter_label,feature_backed,feature_train_coverage,feature_validation_coverage,feature_locked_oos_coverage,max_asof_feature_age_hours,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons,booster_train_validation_score,validation_first_half_return,validation_second_half_return,validation_min_half_return,booster_target_gate_pass,booster_target_reasons
428,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p25_rel0p01_trail3p0_hold18_5p0x_0p1_70d5d03c,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.01,-0.005,18,2,adx15_btc_regime_atr0.25_trail3.0,False,,,,,5.0,0.1,0.5,0.4015766054241956,0.12243683933414617,0.05336637616501516,0.17696677950707151,0.12959854812619653,0.02836243336996702,1.218393608615202,1.9681105188640304,2.425238345774155,236,49,23,2424,481,237,3.2798674615263503,0.2791397660900494,34.03191571391488,49.974220136386194,46.405544491317535,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_mdd_0.1296_above_0.12,1.0926781073622045,0.15586812702452368,-0.028923098499511912,-0.028923098499511912,False,validation_mdd_0.1296_above_preferred_0.10;validation_min_half_return_-0.0289_below_0
433,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p25_rel0p01_trail2p0_hold18_4p0x_0p125_bc662bbe,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.01,-0.005,18,2,adx15_btc_regime_atr0.25_trail2.0,False,,,,,4.0,0.125,0.5,0.37979659078237016,0.12243683933414617,0.05336637616501516,0.1897564304784618,0.12959854812619653,0.02836243336996702,1.1687842752869646,1.9681105188640304,2.425238345774155,238,49,23,2429,481,237,3.1019797051919604,0.257359751448224,31.915679897678164,49.974220136386194,46.405544491317535,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_mdd_0.1296_above_0.12,1.0842131640972577,0.15586812702452368,-0.028923098499511912,-0.028923098499511912,False,validation_mdd_0.1296_above_preferred_0.10;validation_min_half_return_-0.0289_below_0
434,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p25_rel0p01_trail2p0_hold18_5p0x_0p1_cdc73c39,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.01,-0.005,18,2,adx15_btc_regime_atr0.25_trail2.0,False,,,,,5.0,0.1,0.5,0.37979659078237016,0.12243683933414617,0.05336637616501516,0.1897564304784618,0.12959854812619653,0.02836243336996702,1.1687842752869646,1.9681105188640304,2.425238345774155,238,49,23,2429,481,237,3.1019797051919604,0.257359751448224,31.915679897678164,49.974220136386194,46.405544491317535,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_mdd_0.1296_above_0.12,1.0842131640972577,0.15586812702452368,-0.028923098499511912,-0.028923098499511912,False,validation_mdd_0.1296_above_preferred_0.10;validation_min_half_return_-0.0289_below_0
518,a30fb_booster_rs_chandelier_2h_solusdt_lb36_atr0p25_rel0p015_trail2p0_hold18_4p0x_0p15_dc2a3fab,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,36,0.015,-0.005,18,2,adx15_btc_regime_atr0.25_trail2.0,False,,,,,4.0,0.15,0.6,0.1408061457592027,0.11369165711423723,0.011674090808195592,0.19965393749989457,0.12049927867983223,0.04246654895485236,0.5890089535130422,1.8790430979012918,0.6516387975613066,134,26,9,1395,292,148,1.2384914542825325,0.027114488644965462,17.513202208856057,72.8792673809213,21.61868668184369,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.6, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.6, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_26_below_30;locked_oos_trade_event_count_9_below_20;validation_mdd_0.1205_above_0.12,1.0245444146766634,0.14984209655985103,-0.031439481606882924,-0.031439481606882924,False,locked_oos_return_0.0117_below_preferred_0.03;validation_mdd_0.1205_above_preferred_0.10;locked_oos_trade_event_count_9_below_20;validation_min_half_return_-0.0314_below_0;train_rpt_17.513_below_preferred_20bps
726,a30fb_booster_mh_consensus_6h_bnbusdt_s12_l48_thr0p005_adx12p0_hold18_cool4_4p0x_0p15_cd5aba96,multi_horizon_consensus_momentum,BNBUSDT,6h,long_short,48,0.005,0.0,18,4,adx12.0_vol_q80_rel_btc,False,,,,,4.0,0.15,0.6,0.10220748046512829,0.11683396113708189,0.020042875382970005,0.13501289313437403,0.11893111065068063,0.04398712899418289,0.5402351688406309,1.7394163331183854,1.109407386193628,77,21,12,836,279,122,0.8748096826504729,-0.014626480671953601,22.12283126950829,92.72536598181102,27.837326920791675,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.6, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.6, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_77_below_80;validation_trade_event_count_21_below_30;locked_oos_trade_event_count_12_below_20;train_return_below_validation_return;train_validation_return_ratio_0.8748_below_1.00,0.92508853862052,0.15510616559966683,-0.03313306222611534,-0.03313306222611534,False,locked_oos_return_0.0200_below_preferred_0.03;validation_mdd_0.1189_above_preferred_0.10;locked_oos_trade_event_count_12_below_20;validation_min_half_return_-0.0331_below_0
727,a30fb_booster_rs_chandelier_2h_solusdt_lb36_atr0p25_rel0p015_trail2p0_hold18_4p0x_0p125_dd23f385,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,36,0.015,-0.005,18,2,adx15_btc_regime_atr0.25_trail2.0,False,,,,,4.0,0.125,0.5,0.12299159265954818,0.0950439728104846,0.00994440225743043,0.16775012771228592,0.10123138516519059,0.03549456748746682,0.5890089535130422,1.879043097901292,0.6516387975613067,134,26,9,1395,292,148,1.2940493649691018,0.027947619849063576,18.356954128290774,73.11074831575739,22.09867168317873,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_26_below_30;locked_oos_trade_event_count_9_below_20,0.9244789897631691,0.12431339293959187,-0.02603315082157076,-0.02603315082157076,False,validation_return_0.0950_below_preferred_0.10;locked_oos_return_0.0099_below_preferred_0.03;validation_mdd_0.1012_above_preferred_0.10;locked_oos_trade_event_count_9_below_20;validation_min_half_return_-0.0260_below_0;train_rpt_18.357_below_preferred_20bps
728,a30fb_booster_rs_chandelier_2h_solusdt_lb36_atr0p25_rel0p015_trail2p0_hold18_5p0x_0p1_068deafe,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,36,0.015,-0.005,18,2,adx15_btc_regime_atr0.25_trail2.0,False,,,,,5.0,0.1,0.5,0.12299159265954818,0.0950439728104846,0.00994440225743043,0.16775012771228592,0.10123138516519059,0.03549456748746682,0.5890089535130422,1.879043097901292,0.6516387975613067,134,26,9,1395,292,148,1.2940493649691018,0.027947619849063576,18.356954128290774,73.11074831575739,22.09867168317873,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_26_below_30;locked_oos_trade_event_count_9_below_20,0.9244789897631691,0.12431339293959187,-0.02603315082157076,-0.02603315082157076,False,validation_return_0.0950_below_preferred_0.10;locked_oos_return_0.0099_below_preferred_0.03;validation_mdd_0.1012_above_preferred_0.10;locked_oos_trade_event_count_9_below_20;validation_min_half_return_-0.0260_below_0;train_rpt_18.357_below_preferred_20bps
786,a30fb_booster_mh_consensus_6h_bnbusdt_s6_l24_thr0p01_adx24p0_hold18_cool2_4p0x_0p15_dcd031a8,multi_horizon_consensus_momentum,BNBUSDT,6h,long_short,24,0.01,0.0,18,2,adx24.0_vol_q80_rel_btc,False,,,,,4.0,0.15,0.6,0.3042799316611249,0.0698240304379536,0.036645125280554414,0.11579611285577274,0.07640878709399013,0.035950713721566996,1.179951364104918,1.2364526977687236,2.197366491140042,93,24,9,933,275,104,4.357811053767676,0.23445590122317128,54.53045370271055,48.48891002635668,67.8613431121378,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.6, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.6, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_24_below_30;locked_oos_trade_event_count_9_below_20,0.9017584432797892,0.07597159818740518,-0.005713503739139814,-0.005713503739139814,False,validation_return_0.0698_below_preferred_0.10;locked_oos_trade_event_count_9_below_20;validation_min_half_return_-0.0057_below_0
812,a30fb_booster_mh_consensus_6h_bnbusdt_s6_l24_thr0p01_adx12p0_hold18_cool2_4p0x_0p15_62445a05,multi_horizon_consensus_momentum,BNBUSDT,6h,long_short,24,0.01,0.0,18,2,adx12.0_vol_q80_rel_btc,False,,,,,4.0,0.15,0.6,0.2548244254118883,0.07185787127895682,0.036645125280554414,0.12242963731210033,0.07640878709399013,0.035950713721566996,1.0222020229043938,1.2626816973334773,2.197366491140042,95,24,9,951,276,104,3.546228421137661,0.1829665541329315,44.70603954594532,49.901299499275574,67.8613431121378,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.6, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.6, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_24_below_30;locked_oos_trade_event_count_9_below_20,0.8942826720528185,0.07597159818740518,-0.003823267189746904,-0.003823267189746904,False,validation_return_0.0719_below_preferred_0.10;locked_oos_trade_event_count_9_below_20;validation_min_half_return_-0.0038_below_0
814,a30fb_booster_rs_chandelier_6h_bnbusdt_lb36_atr0p0_rel0p005_trail2p0_hold18_2p0x_0p15_b00abfe9,relative_strength_chandelier_breakout,BNBUSDT,6h,long_short,36,0.005,-0.005,18,2,adx15_btc_regime_atr0.0_trail2.0,False,,,,,2.0,0.15,0.3,0.05365846659069606,0.04989378271070688,0.0035392051176366124,0.05664933379755954,0.014786703919322242,0.022708029346312553,0.6009739652075817,3.285839185934799,0.5213486610556141,48,6,6,502,62,70,1.075453967918558,0.0037646838799891835,37.26282402131671,277.1876817261494,19.662250653536738,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_48_below_80;validation_trade_event_count_6_below_30;locked_oos_trade_event_count_6_below_20,0.8929619140166566,0.04989378271070688,0.0,0.0,False,validation_return_0.0499_below_preferred_0.10;locked_oos_return_0.0035_below_preferred_0.03;locked_oos_trade_event_count_6_below_20;locked_oos_rpt_19.662_below_preferred_20bps
815,a30fb_booster_rs_chandelier_6h_bnbusdt_lb36_atr0p0_rel0p005_trail2p0_hold18_3p0x_0p1_cfa90037,relative_strength_chandelier_breakout,BNBUSDT,6h,long_short,36,0.005,-0.005,18,2,adx15_btc_regime_atr0.0_trail2.0,False,,,,,3.0,0.1,0.30000000000000004,0.05365846659069584,0.04989378271070688,0.0035392051176366124,0.05664933379755954,0.014786703919322242,0.022708029346312553,0.6009739652075818,3.2858391859347984,0.5213486610556141,48,6,6,502,62,70,1.0754539679185535,0.0037646838799889615,37.262824021316554,277.1876817261493,19.662250653536734,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_48_below_80;validation_trade_event_count_6_below_30;locked_oos_trade_event_count_6_below_20,0.8929619140166559,0.04989378271070688,0.0,0.0,False,validation_return_0.0499_below_preferred_0.10;locked_oos_return_0.0035_below_preferred_0.03;locked_oos_trade_event_count_6_below_20;locked_oos_rpt_19.662_below_preferred_20bps
865,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p25_rel0p01_trail2p0_hold18_4p0x_0p15_e25c42e7,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.01,-0.005,18,2,adx15_btc_regime_atr0.25_trail2.0,False,,,,,4.0,0.15,0.6,0.1359831718091995,0.10843084063339492,0.005876754042576149,0.23908277435412262,0.12668089335494548,0.08551408293124618,0.5315082159383292,1.5464141788830357,0.33014971484828703,76,18,9,730,173,96,1.2541005032780215,0.02755233117580458,29.820871010789364,100.39892651240272,10.8828778566225,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.6, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.6, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_76_below_80;validation_trade_event_count_18_below_30;locked_oos_trade_event_count_9_below_20;validation_mdd_0.1267_above_0.12,0.8753528819502643,0.20130764587109673,-0.0773130892464724,-0.0773130892464724,False,locked_oos_return_0.0059_below_preferred_0.03;validation_mdd_0.1267_above_preferred_0.10;locked_oos_trade_event_count_9_below_20;validation_min_half_return_-0.0773_below_0;locked_oos_rpt_10.883_below_preferred_20bps
866,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p25_rel0p01_trail3p0_hold18_4p0x_0p15_9dff0851,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.01,-0.005,18,2,adx15_btc_regime_atr0.25_trail3.0,False,,,,,4.0,0.15,0.6,0.1359831718091995,0.10843084063339492,0.02368544329629363,0.23908277435412262,0.12668089335494548,0.08551408293124618,0.5315082159383292,1.5464141788830357,1.0053779202053725,76,18,9,730,173,100,1.2541005032780215,0.02755233117580458,29.820871010789364,100.39892651240272,43.86193203017339,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.6, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.6, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_76_below_80;validation_trade_event_count_18_below_30;locked_oos_trade_event_count_9_below_20;validation_mdd_0.1267_above_0.12,0.8753528819502643,0.20130764587109673,-0.0773130892464724,-0.0773130892464724,False,locked_oos_return_0.0237_below_preferred_0.03;validation_mdd_0.1267_above_preferred_0.10;locked_oos_trade_event_count_9_below_20;validation_min_half_return_-0.0773_below_0
867,a30fb_booster_mh_consensus_6h_bnbusdt_s12_l48_thr0p005_adx12p0_hold18_cool4_4p0x_0p125_304f3b2e,multi_horizon_consensus_momentum,BNBUSDT,6h,long_short,48,0.005,0.0,18,4,adx12.0_vol_q80_rel_btc,False,,,,,4.0,0.125,0.5,0.08837816975911839,0.09791315862414351,0.01687688902927409,0.11346762566213808,0.09959755195370312,0.03671424512511512,0.5402351688406305,1.7394163331183852,1.1094073861936273,77,21,12,836,279,122,0.9026179014239871,-0.009534988865025129,22.955368768602177,93.25062726108906,28.12814838212348,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_77_below_80;validation_trade_event_count_21_below_30;locked_oos_trade_event_count_12_below_20;train_return_below_validation_return;train_validation_return_ratio_0.9026_below_1.00,0.8749568926022624,0.12869746970450602,-0.027274191629420685,-0.027274191629420685,False,validation_return_0.0979_below_preferred_0.10;locked_oos_return_0.0169_below_preferred_0.03;locked_oos_trade_event_count_12_below_20;validation_min_half_return_-0.0273_below_0
868,a30fb_booster_mh_consensus_6h_bnbusdt_s12_l48_thr0p005_adx12p0_hold18_cool4_5p0x_0p1_2df7948d,multi_horizon_consensus_momentum,BNBUSDT,6h,long_short,48,0.005,0.0,18,4,adx12.0_vol_q80_rel_btc,False,,,,,5.0,0.1,0.5,0.08837816975911839,0.09791315862414351,0.01687688902927409,0.11346762566213808,0.09959755195370312,0.03671424512511512,0.5402351688406305,1.7394163331183852,1.1094073861936273,77,21,12,836,279,122,0.9026179014239871,-0.009534988865025129,22.955368768602177,93.25062726108906,28.12814838212348,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_77_below_80;validation_trade_event_count_21_below_30;locked_oos_trade_event_count_12_below_20;train_return_below_validation_return;train_validation_return_ratio_0.9026_below_1.00,0.8749568926022624,0.12869746970450602,-0.027274191629420685,-0.027274191629420685,False,validation_return_0.0979_below_preferred_0.10;locked_oos_return_0.0169_below_preferred_0.03;locked_oos_trade_event_count_12_below_20;validation_min_half_return_-0.0273_below_0
871,a30fb_booster_rs_chandelier_2h_solusdt_lb36_atr0p25_rel0p015_trail2p0_hold18_3p0x_0p15_1dd75ded,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,36,0.015,-0.005,18,2,adx15_btc_regime_atr0.25_trail2.0,False,,,,,3.0,0.15,0.44999999999999996,0.11315162335880347,0.08566485527875578,0.009046916476449729,0.15157649014306784,0.0914768917390486,0.03199281923942243,0.5890089535130419,1.8790430979012918,0.6516387975613072,134,26,9,1395,292,148,1.320863999485028,0.027486768080047685,18.764779993168073,73.21782502457759,22.33806537394995,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_26_below_30;locked_oos_trade_event_count_9_below_20,0.8741213885418125,0.11162596554942472,-0.023354177641791263,-0.023354177641791263,False,validation_return_0.0857_below_preferred_0.10;locked_oos_return_0.0090_below_preferred_0.03;locked_oos_trade_event_count_9_below_20;validation_min_half_return_-0.0234_below_0;train_rpt_18.765_below_preferred_20bps
923,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p5_rel0p005_trail2p0_hold18_4p0x_0p15_ef53faba,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.005,-0.005,18,2,adx15_btc_regime_atr0.5_trail2.0,False,,,,,4.0,0.15,0.6,0.4798599485347239,0.10354191241609256,0.015437560190528554,0.16478993357314997,0.16877845708215056,0.06971790856340432,1.2747712272118341,1.5674046141740008,0.703272548976467,202,39,23,2066,398,227,4.634451280041682,0.37631803611863135,39.59240499461419,44.24868051969768,11.186637819223591,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.6, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.6, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_mdd_0.1688_above_0.12,0.84584406529525,0.12550143074770204,-0.019510875536624228,-0.019510875536624228,False,locked_oos_return_0.0154_below_preferred_0.03;validation_mdd_0.1688_above_preferred_0.10;validation_min_half_return_-0.0195_below_0;locked_oos_rpt_11.187_below_preferred_20bps
