rank,model_id,family,symbol,asset_group,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,integer_leverage,allocation_fraction,notional_fraction,train_return,validation_return,train_mdd,validation_mdd,train_sharpe,validation_sharpe,train_trade_event_count,validation_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,train_validation_score,sample_gate_pass,execution_efficiency_proxy_gate_pass,strict_backtest_gate_pass,relaxed_backtest_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,real_execution_allowed,rejection_reasons
51,az69_xsmom_4h_btcusdt_lb48_top0p2_hold12_lev4_99473c45,cross_sectional_momentum_rank,BTCUSDT,crypto_core,4h,long_short,48,0.2,0.45,12,2,4,0.1,0.4,0.11388056107910272,0.11452269810199844,0.04273764407251235,0.023024159437324054,1.299585599537916,6.087496652489851,65,12,536,149,0.9943929279213819,-0.0006421370228957279,43.80021579965489,238.58895437916337,2.4678080130124354,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_65_below_80;validation_trade_event_count_12_below_30;train_return_below_validation_return_possible_validation_spike
52,az69_pullback_4h_ethusdt_slow72_z-0p5_hold12_lev3_66f7d9a8,trend_pullback_reclaim,ETHUSDT,crypto_core,4h,long_short,72,-0.5,0.0,12,2,3,0.1,0.30000000000000004,0.09767359581846602,0.10202903385766326,0.1896555622714564,0.036156747869929395,0.5602053291224243,4.988353313468115,51,9,1141,230,0.9573117780839389,-0.004355438039197246,63.83895151533726,377.885310583938,2.439440856652223,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_51_below_80;validation_trade_event_count_9_below_30;train_return_below_validation_return_possible_validation_spike
53,az69_voladj_4h_solusdt_lb48_th0p75_hold6_lev4_adb38acb,volatility_adjusted_trend_persistence,SOLUSDT,crypto_core,4h,long_short,48,0.75,0.2,6,2,4,0.1,0.4,0.3283231844147261,0.09237768600327945,0.16571096690399023,0.042248751990163425,0.9573327313402528,3.4735742337982725,117,15,1753,196,3.554139518098239,0.23594549841144663,70.15452658434317,153.96281000546574,2.4043251750511385,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_15_below_30
54,az69_voladj_4h_ethusdt_lb48_th0p75_hold12_lev3_a4a364d0,volatility_adjusted_trend_persistence,ETHUSDT,crypto_core,4h,long_short,48,0.75,0.2,12,2,3,0.1,0.30000000000000004,0.2279914522876414,0.0838213778717487,0.1076060420941014,0.03318689072568015,0.9961507019130645,4.225884270445759,101,11,1646,208,2.71996784205195,0.1441700744158927,75.24470372529419,254.0041753689354,2.401705835700788,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_11_below_30
55,az69_voladj_1h_tonusdt_lb48_th1p25_hold6_lev4_e54dd5d6,volatility_adjusted_trend_persistence,TONUSDT,crypto_core,1h,long_short,48,1.25,0.2,6,2,4,0.1,0.4,0.05614205899429847,0.38596189666998404,0.24851622447344324,0.07502215544408575,0.3189550610566049,5.460391373959328,261,25,4336,661,0.14546010753569963,-0.32981983767568557,5.377591857691424,385.961896669984,2.3786448282884214,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_25_below_30;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_5.378_not_above_10.000
56,az69_pullback_4h_ethusdt_slow72_z-0p5_hold6_lev2_50a6b9ee,trend_pullback_reclaim,ETHUSDT,crypto_core,4h,long_short,72,-0.5,0.0,6,2,2,0.1,0.2,0.09920690993575665,0.06977330843657104,0.10203253218964192,0.021865033361513575,0.8257954535806241,5.218157846287058,61,9,1133,224,1.4218461494619088,0.029433601499185613,81.31713929160381,387.62949131428354,2.3641402352425134,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_61_below_80;validation_trade_event_count_9_below_30
57,az69_xsmom_1h_tonusdt_lb48_top0p1_hold6_lev4_26adb0f8,cross_sectional_momentum_rank,TONUSDT,crypto_core,1h,long_short,48,0.1,0.45,6,2,4,0.1,0.4,-0.021166132579205632,0.5656603597846788,0.24819636223297914,0.07502215544408586,-0.00028443390842597106,6.949587727861978,379,49,4008,867,-0.03741844768345199,-0.5868264923638844,-1.396182887810398,288.60222437993815,2.358788849525549,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-1.396_not_above_10.000
58,az69_voladj_4h_dogeusdt_lb48_th0p75_hold6_lev4_a7803993,volatility_adjusted_trend_persistence,DOGEUSDT,crypto_core,4h,long_short,48,0.75,0.2,6,2,4,0.1,0.4,0.22385796809272174,0.1029471031216398,0.18919790943908332,0.031363815831488284,0.6927250358067855,3.8375731191826046,122,7,1622,172,2.1744950688725706,0.12091086497108194,45.87253444522986,367.6682254344278,2.3459244478176515,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_7_below_30
59,az69_pullback_4h_ethusdt_slow72_z-0p5_hold12_lev4_aa052f2c,trend_pullback_reclaim,ETHUSDT,crypto_core,4h,long_short,72,-0.5,0.0,12,2,4,0.1,0.4,0.09758224243167568,0.13765854148739187,0.24849797821539799,0.048008539303795894,0.47289886968917405,4.988353313468113,57,9,1186,230,0.7088716862557579,-0.04007629905571619,42.79922913669986,382.38483746497747,2.322997396969827,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_57_below_80;validation_trade_event_count_9_below_30;train_return_below_validation_return_possible_validation_spike
60,az69_xsmom_4h_tonusdt_lb12_top0p1_hold6_lev2_2d8b9db9,cross_sectional_momentum_rank,TONUSDT,crypto_core,4h,long_short,12,0.1,0.45,6,2,2,0.1,0.2,0.1019894833968984,0.1694891299852892,0.08647586079261849,0.04472684631128199,0.9130967801241655,5.2014185200060385,221,33,1055,219,0.6017464565765991,-0.0674996465883908,23.074543754954384,256.801712098923,2.2958906225263105,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_below_validation_return_possible_validation_spike
61,az69_voladj_4h_ethusdt_lb48_th0p75_hold6_lev2_bcdba209,volatility_adjusted_trend_persistence,ETHUSDT,crypto_core,4h,long_short,48,0.75,0.2,6,2,2,0.1,0.2,0.18425841411313582,0.05661142817373488,0.06966537571368758,0.02110474664549855,1.2076518208701077,4.399929033689958,107,11,1591,198,3.2547918336853283,0.12764698593940094,86.10206266968963,257.3246735169767,2.2820178810936786,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_11_below_30
62,az69_xsmom_4h_tonusdt_lb48_top0p2_hold12_lev3_1ea9f55f,cross_sectional_momentum_rank,TONUSDT,crypto_core,4h,long_short,48,0.2,0.45,12,2,3,0.1,0.30000000000000004,0.11985557838084326,0.1502391890377508,0.15013939627803152,0.08551501691793773,0.6537216498910164,2.9546282184714214,119,16,1520,261,0.7977650781296949,-0.030383610656907534,33.57299114309335,312.9983104953141,2.278604796220538,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_16_below_30;train_return_below_validation_return_possible_validation_spike
63,az69_xsmom_1h_tonusdt_lb48_top0p1_hold12_lev2_0501a1e0,cross_sectional_momentum_rank,TONUSDT,crypto_core,1h,long_short,48,0.1,0.45,12,2,2,0.1,0.2,0.046767928278409476,0.3086282328180361,0.11527181279579424,0.038087242705155955,0.4256877730115871,7.875072929913766,351,39,4428,935,0.15153483481202884,-0.2618603045396266,6.662098045357475,395.6772215615847,2.2441558562655697,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_6.662_not_above_10.000
64,az69_voladj_1h_tonusdt_lb48_th0p75_hold6_lev4_14bf559b,volatility_adjusted_trend_persistence,TONUSDT,crypto_core,1h,long_short,48,0.75,0.2,6,2,4,0.1,0.4,-0.01904049764333149,0.5191391841987287,0.2092147601987483,0.07502215544408564,0.05946056222767039,6.3468789637642224,501,57,6502,928,-0.0366770573728118,-0.5381796818420602,-0.9501246329007729,227.69262464856521,2.236759101975127,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-0.950_not_above_10.000
65,az69_xsmom_4h_tonusdt_lb48_top0p2_hold6_lev3_0a1428ef,cross_sectional_momentum_rank,TONUSDT,crypto_core,4h,long_short,48,0.2,0.45,6,2,3,0.1,0.30000000000000004,0.11731785063222167,0.1500663390658823,0.16024966277488695,0.08551501691793661,0.6572139902267177,2.9515731134037617,128,16,1424,261,0.7817732568308783,-0.03274848843366063,30.551523602141053,312.63820638725474,2.236412119764295,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_16_below_30;train_return_below_validation_return_possible_validation_spike
66,az69_pullback_4h_ethusdt_slow72_z-0p5_hold12_lev2_b15d17c5,trend_pullback_reclaim,ETHUSDT,crypto_core,4h,long_short,72,-0.5,0.0,12,2,2,0.1,0.2,0.07647879640472599,0.06721428293593013,0.12479111523509545,0.02420484900559028,0.6417363263479205,4.988353313468113,55,9,1189,230,1.1378354876987524,0.009264513468795865,69.52617854975091,373.4126829773896,2.2322122242280105,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_55_below_80;validation_trade_event_count_9_below_30
67,az69_voladj_4h_solusdt_lb48_th0p75_hold6_lev3_cb477e92,volatility_adjusted_trend_persistence,SOLUSDT,crypto_core,4h,long_short,48,0.75,0.2,6,2,3,0.1,0.30000000000000004,0.24820235153530823,0.06895634578637622,0.1263387480401662,0.031746592060929224,0.9573327313402528,3.4735742337982733,117,15,1753,196,3.5994127691195876,0.179246005748932,70.71292066532996,153.2363239697249,2.228484366715718,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_15_below_30
68,az69_pullback_4h_ethusdt_slow72_z-0p5_hold6_lev1_5267d0d6,trend_pullback_reclaim,ETHUSDT,crypto_core,4h,long_short,72,-0.5,0.0,6,2,1,0.1,0.1,0.056954075964426476,0.034442546545839337,0.05114312222911388,0.01097147147168176,0.9045601597669828,5.218157846287058,55,9,1089,224,1.6535965448613594,0.02251152941858714,103.55286538986633,382.6949616204371,2.2277627507431914,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_55_below_80;validation_trade_event_count_9_below_30
69,az69_voladj_4h_tonusdt_lb12_th0p75_hold6_lev3_0ec3c910,volatility_adjusted_trend_persistence,TONUSDT,crypto_core,4h,long_short,12,0.75,0.2,6,2,3,0.1,0.30000000000000004,0.13058725017104234,0.16723256325406144,0.16455706456726527,0.0888005860054153,0.6130129489678766,3.3071551753407777,341,43,1875,262,0.7808721437382553,-0.036645313083019104,12.765127093943532,129.63764593338095,2.212799642079606,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_below_validation_return_possible_validation_spike
70,az69_pullback_4h_ethusdt_slow72_z-1p0_hold6_lev1_c24ae72e,trend_pullback_reclaim,ETHUSDT,crypto_core,4h,long_short,72,-1.0,0.0,6,2,1,0.1,0.1,0.05475962840222848,0.030041519286394536,0.033288643951011165,0.004788496859471136,1.1549354554554356,6.544239436981039,26,1,580,97,1.822798237339098,0.02471810911583394,210.61395539318644,3004.1519286394537,2.210684890227308,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_26_below_80;validation_trade_event_count_1_below_30
71,az69_pullback_4h_ethusdt_slow72_z-1p0_hold12_lev1_2847fd30,trend_pullback_reclaim,ETHUSDT,crypto_core,4h,long_short,72,-1.0,0.0,12,2,1,0.1,0.1,0.047575955231619504,0.030041519286394536,0.037984211396427936,0.004788496859471136,1.0029292874508982,6.544239436981039,26,1,599,97,1.58367340806116,0.01753443594522497,182.98444319853655,3004.1519286394537,2.210684890227308,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_26_below_80;validation_trade_event_count_1_below_30
72,az69_pullback_4h_ethusdt_slow72_z-1p0_hold6_lev1_c24ae72e,trend_pullback_reclaim,ETHUSDT,crypto_core,4h,long_short,72,-1.0,0.0,6,2,1,0.1,0.1,0.06032040440603992,0.030041519286394536,0.02819206538791963,0.004788496859471136,1.2789147327595995,6.544239436981039,22,1,536,97,2.007901259286788,0.030278885119645382,274.1836563910905,3004.1519286394537,2.210684890227308,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_22_below_80;validation_trade_event_count_1_below_30
73,az69_pullback_4h_ethusdt_slow72_z-1p0_hold12_lev1_2847fd30,trend_pullback_reclaim,ETHUSDT,crypto_core,4h,long_short,72,-1.0,0.0,12,2,1,0.1,0.1,0.05330155643465795,0.030041519286394536,0.03272624539495328,0.004788496859471136,1.130737999957894,6.544239436981039,22,1,549,97,1.7742630100201897,0.023260037148263413,242.27980197571793,3004.1519286394537,2.210684890227308,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_22_below_80;validation_trade_event_count_1_below_30
74,az69_pullback_4h_ethusdt_slow72_z-1p0_hold6_lev1_c24ae72e,trend_pullback_reclaim,ETHUSDT,crypto_core,4h,long_short,72,-1.0,0.0,6,2,1,0.1,0.1,0.061875083091496696,0.030041519286394536,0.030480634412834773,0.004788496859471136,1.3084518582140703,6.544239436981039,22,1,563,97,2.0596522599813794,0.03183356380510216,281.2503776886213,3004.1519286394537,2.210684890227308,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_22_below_80;validation_trade_event_count_1_below_30
75,az69_pullback_4h_ethusdt_slow72_z-1p0_hold12_lev1_2847fd30,trend_pullback_reclaim,ETHUSDT,crypto_core,4h,long_short,72,-1.0,0.0,12,2,1,0.1,0.1,0.054687032014028025,0.030041519286394536,0.03500413660633461,0.004788496859471136,1.1571558474134422,6.544239436981039,22,1,575,97,1.820381702159623,0.02464551272763349,248.5774182455819,3004.1519286394537,2.210684890227308,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_22_below_80;validation_trade_event_count_1_below_30
76,az69_xsmom_4h_btcusdt_lb48_top0p2_hold12_lev3_9312eee7,cross_sectional_momentum_rank,BTCUSDT,crypto_core,4h,long_short,48,0.2,0.45,12,2,3,0.1,0.30000000000000004,0.08482532825159983,0.08493449205377468,0.03205488402502621,0.01728930577093013,1.299585599537916,6.0874966524898495,65,12,536,149,0.9987147294398873,-0.00010916380217484978,43.50016833415375,235.92914459381853,2.2106234006087284,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_65_below_80;validation_trade_event_count_12_below_30;train_return_below_validation_return_possible_validation_spike
77,az69_pullback_1h_tonusdt_slow36_z-1p0_hold12_lev4_9789772d,trend_pullback_reclaim,TONUSDT,crypto_core,1h,long_short,36,-1.0,0.0,12,2,4,0.1,0.4,0.15151011569437833,0.1629174583252384,0.1656372050482232,0.12344622294095586,0.7190072004455319,3.1599385842165906,266,33,3336,396,0.9299808458336788,-0.011407342630860073,14.239672527667135,123.42231691305939,2.209558284067022,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_below_validation_return_possible_validation_spike
78,az69_pullback_4h_ethusdt_slow72_z-0p5_hold12_lev2_b15d17c5,trend_pullback_reclaim,ETHUSDT,crypto_core,4h,long_short,72,-0.5,0.0,12,2,2,0.1,0.2,0.06753129667401736,0.06721428293593013,0.13019723589519372,0.02420484900559028,0.5602053291224239,4.988353313468113,51,9,1141,230,1.0047164638859485,0.0003170137380872351,66.2071536019778,373.4126829773896,2.204553682996568,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_51_below_80;validation_trade_event_count_9_below_30
79,az69_pullback_4h_ethusdt_slow72_z-0p5_hold6_lev1_5267d0d6,trend_pullback_reclaim,ETHUSDT,crypto_core,4h,long_short,72,-0.5,0.0,6,2,1,0.1,0.1,0.05700641205451218,0.034442546545839337,0.049811560436332836,0.01097147147168176,0.9346837351677212,5.218157846287058,59,9,1139,224,1.6551160634607187,0.022563865508672842,96.62103738052912,382.6949616204371,2.199604728914267,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_59_below_80;validation_trade_event_count_9_below_30
80,az69_voladj_1h_tonusdt_lb48_th1p25_hold12_lev3_9c6c688c,volatility_adjusted_trend_persistence,TONUSDT,crypto_core,1h,long_short,48,1.25,0.2,12,2,3,0.1,0.30000000000000004,0.060371962469281115,0.28247926976889626,0.21663855049619918,0.05669711352514928,0.38909342263379915,5.495745127029668,255,25,4500,664,0.21372174502813254,-0.22210730729961514,7.891759799906027,376.63902635852827,2.1899428873667466,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_25_below_30;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_7.892_not_above_10.000
81,az69_voladj_4h_ethusdt_lb48_th0p75_hold12_lev2_68a92e5c,volatility_adjusted_trend_persistence,ETHUSDT,crypto_core,4h,long_short,48,0.75,0.2,12,2,2,0.1,0.2,0.1518570508406143,0.05541378992671819,0.07198421416898682,0.022214295874269263,0.9961507019130645,4.225884270445759,101,11,1646,208,2.740419867354989,0.0964432609138961,75.17675784188825,251.8808633032645,2.1751579139335924,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_11_below_30
82,az69_xsmom_4h_btcusdt_lb48_top0p2_hold6_lev4_a72516fe,cross_sectional_momentum_rank,BTCUSDT,crypto_core,4h,long_short,48,0.2,0.45,6,2,4,0.1,0.4,0.08673859962604591,0.11165589617129856,0.05954006210830054,0.023024159437324054,1.1204254326108318,5.949195226090223,71,14,441,147,0.7768385065216313,-0.024917296545252654,30.541760431706305,199.38552887731885,2.172297729709228,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_71_below_80;validation_trade_event_count_14_below_30;train_return_below_validation_return_possible_validation_spike
