rank,model_id,family,symbol,timeframe,side,lookback_bars,entry_threshold,exit_threshold,min_hold_bars,cooldown_bars,vol_filter_mode,vol_quantile_max,adx_threshold,trend_strength_threshold,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons
8033,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold18_cool12_none_4p0x_0p1_f93f1a2e,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,18,12,none,,0.0,0.0,4.0,0.1,0.4,0.17289757577896392,0.03131647839093943,0.009439976057864286,0.17331224311370674,0.09689329973094496,0.018263053933715745,0.9741248977704794,0.8194821241724839,0.9620807921194398,282,70,26,2684,668,250,5.520977602289634,0.1415810973880245,15.327799271184743,11.184456568192653,9.076900055638736,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_9.077_not_above_10.000
8097,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold36_cool6_low_vol_q65_4p0x_0p1_4f64c9e1,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.025,0.0,36,6,low_vol_q65,0.65,0.0,0.0,4.0,0.1,0.4,0.06297084583535306,0.04046552949813487,0.011600950220941098,0.1340977024813229,0.10978895442063896,0.06194680268950237,0.3816050674026353,0.932191735366757,0.8709865860040499,202,46,20,3815,853,371,1.5561601841452615,0.022505316337218195,7.7934215142763685,21.992135596812425,14.501187776176373,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_7.793_not_above_10.000
8115,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold18_cool12_none_3p0x_0p15_f94edfb3,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,18,12,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.1938042504600812,0.03477654274164621,0.010568431440747261,0.19318433077807762,0.10850932217483977,0.020535526442351903,0.9741248977704794,0.8194821241724839,0.9620807921194404,282,70,26,2684,668,250,5.572844083434244,0.159027707718435,15.272202557926022,11.040172298935307,9.03284738525407,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_9.033_not_above_10.000
8116,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold18_cool12_adx20_3p0x_0p15_62702226,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,18,12,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.23653346289317057,0.03477654274164621,0.011671816437252236,0.1744790871964086,0.10850932217483977,0.020535526442351903,1.1497199730374148,0.8194821241724839,1.0566160046072195,282,70,26,2673,668,250,6.801523217830187,0.20175692015152435,18.639358778027624,11.040172298935307,9.97591148483097,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_9.976_not_above_10.000
8238,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold12_cool6_none_2p0x_0p15_5820a1e2,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.02,0.005,12,6,none,,0.0,0.0,2.0,0.15,0.3,0.08670559528736499,0.02421535057504598,0.012572525174904925,0.11577678590954288,0.06931834559985461,0.009024229706353415,0.6846187379687818,0.830851470738134,1.8285701977438793,338,88,32,2496,655,228,3.5806045846272188,0.06249024471231901,8.550847661475837,9.172481278426508,13.096380390525963,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_8.551_not_above_10.000;validation_return_per_turnover_proxy_bps_9.172_not_above_10.000
8239,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold12_cool6_none_3p0x_0p1_9ac80b91,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.02,0.005,12,6,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.08670559528736455,0.02421535057504598,0.012572525174904925,0.1157767859095431,0.06931834559985484,0.009024229706353415,0.6846187379687814,0.8308514707381333,1.82857019774388,338,88,32,2496,655,228,3.5806045846272,0.062490244712318566,8.55084766147579,9.172481278426506,13.096380390525962,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_8.551_not_above_10.000;validation_return_per_turnover_proxy_bps_9.172_not_above_10.000
8329,debrepair_debounced_efficiency_repair_4h_solusdt_long_short_lb12_e0p02_x0p005_hold12_cool0_low_vol_q55_adx15_2p0x_0p15_ab1bda8d,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,long_short,12,0.02,0.005,12,0,low_vol_q55_adx15,0.55,15.0,0.0,2.0,0.15,0.3,0.22382860316343067,0.02326077602909926,0.005013654289349745,0.1399684906940224,0.09699357586759794,0.030655120906398547,1.0840676612680482,0.6290656221461047,0.40173800224714046,225,58,23,1458,372,154,9.622576774025974,0.2005678271343314,33.15979306124899,13.368262085689231,7.266165636738761,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_7.266_not_above_10.000
8330,debrepair_debounced_efficiency_repair_4h_solusdt_long_short_lb12_e0p02_x0p005_hold12_cool0_low_vol_q55_adx15_3p0x_0p1_817d4b50,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,long_short,12,0.02,0.005,12,0,low_vol_q55_adx15,0.55,15.0,0.0,3.0,0.1,0.30000000000000004,0.22382860316343,0.02326077602909904,0.005013654289349745,0.1399684906940224,0.09699357586759794,0.030655120906398547,1.0840676612680484,0.629065622146104,0.40173800224714096,225,58,23,1458,372,154,9.622576774026037,0.20056782713433097,33.15979306124888,13.368262085689102,7.2661656367387595,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_7.266_not_above_10.000
8337,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold12_cool6_none_4p0x_0p1_8e2835ac,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.02,0.005,12,6,none,,0.0,0.0,4.0,0.1,0.4,0.11278655334154175,0.031509261672690636,0.016713282345098612,0.15191323584141625,0.0916166789892312,0.012020837760089775,0.6846187379687815,0.8308514707381337,1.828570197743879,338,88,32,2496,655,228,3.5794730613854684,0.08127729166885111,8.342200690942436,8.951494793378021,13.057251832108289,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_8.342_not_above_10.000;validation_return_per_turnover_proxy_bps_8.951_not_above_10.000
8369,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold18_cool0_adx20_3p0x_0p1_29629b94,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.02,0.005,18,0,adx20,,20.0,0.0,3.0,0.1,0.30000000000000004,0.04991795039702818,0.030459752607020496,0.019021178866080346,0.14441295300539703,0.07586205307623728,0.01033600402903212,0.40989913975564257,0.9380774632691744,2.4246996458584,310,76,30,3126,810,301,1.638816671988428,0.01945819779000768,5.367521548067545,13.359540617114249,21.13464318453371,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_5.368_not_above_10.000
8370,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold18_cool0_adx20_2p0x_0p15_5e2a2607,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.02,0.005,18,0,adx20,,20.0,0.0,2.0,0.15,0.3,0.04991795039702818,0.030459752607020052,0.019021178866080346,0.14441295300539703,0.07586205307623728,0.01033600402903212,0.4098991397556426,0.9380774632691739,2.4246996458584005,310,76,30,3126,810,301,1.638816671988452,0.019458197790008125,5.367521548067546,13.359540617114057,21.134643184533715,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_5.368_not_above_10.000
8388,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold18_cool0_adx20_4p0x_0p1_6aca434f,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.02,0.005,18,0,adx20,,20.0,0.0,4.0,0.1,0.4,0.062223723482305315,0.039692927628324215,0.025330988853406566,0.18815656483362286,0.10023224493887628,0.013764042521287267,0.40989913975564274,0.938077463269175,2.4246996458584,310,76,30,3126,810,301,1.5676274641405765,0.0225307958539811,5.018042216314945,13.056884088264542,21.109157377838805,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_5.018_not_above_10.000
8398,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold12_cool6_none_3p0x_0p15_d1fa4e60,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.02,0.005,12,6,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.12522025500631107,0.03500494605145188,0.018774044534353385,0.16953446725634713,0.1026160565847768,0.013516992273552741,0.6846187379687811,0.8308514707381333,1.8285701977438786,338,88,32,2496,655,228,3.577216054618584,0.09021530895485919,8.232758383057927,8.839632841275728,13.037530926634297,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_8.233_not_above_10.000;validation_return_per_turnover_proxy_bps_8.840_not_above_10.000
8405,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold18_cool0_adx20_3p0x_0p15_5a894b26,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.02,0.005,18,0,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.06751605076356171,0.04412874229103947,0.028479750500246315,0.20925532982302386,0.11224641232816202,0.015474824248771557,0.40989913975564257,0.9380774632691741,2.4246996458583996,310,76,30,3126,810,301,1.5299790399254396,0.02338730847252224,4.839860269789369,12.903141020771777,21.09611148166394,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_4.840_not_above_10.000
8643,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold18_cool0_none_2p0x_0p15_6d7dbef8,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.02,0.005,18,0,none,,0.0,0.0,2.0,0.15,0.3,0.03666214066761797,0.03288024097522202,0.019021178866080346,0.1385102252995727,0.08519921050327728,0.01033600402903212,0.32042485795502296,1.0020176231475586,2.4246996458584005,310,84,30,3180,852,301,1.1150204372056132,0.0037818996923959514,3.942165663184728,13.04771467270715,21.134643184533715,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_3.942_not_above_10.000
8644,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold18_cool0_none_3p0x_0p1_6501c92c,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.02,0.005,18,0,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.03666214066761775,0.03288024097522202,0.019021178866080346,0.13851022529957235,0.08519921050327728,0.01033600402903212,0.3204248579550231,1.002017623147559,2.4246996458584,310,84,30,3180,852,301,1.1150204372056063,0.0037818996923957293,3.9421656631847033,13.047714672707148,21.13464318453371,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_3.942_not_above_10.000
8677,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold18_cool0_none_4p0x_0p1_519cbad3,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.02,0.005,18,0,none,,0.0,0.0,4.0,0.1,0.4,0.044308258146564805,0.04294014548865821,0.025330988853406566,0.18112393755885792,0.11232887981616813,0.013764042521287267,0.32042485795502335,1.00201762314756,2.4246996458584,310,84,30,3180,852,301,1.0318609227411202,0.001368112657906595,3.573246624722968,12.7798052049578,21.109157377838805,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_3.573_not_above_10.000
8876,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p025_x0p0_hold12_cool6_adx20_4p0x_0p1_78bf9b9b,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.025,0.0,12,6,adx20,,20.0,0.0,4.0,0.1,0.4,0.08416960485578828,0.022815489463603456,0.024810850579928267,0.14950049468389504,0.08515511447919066,0.010593028825825468,0.5490494291484043,0.6173020284303264,2.6306685490192105,284,68,24,2221,584,211,3.6891430705468906,0.06135411539218483,7.409296202094039,8.388047596913035,25.84463602075861,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_7.409_not_above_10.000;validation_return_per_turnover_proxy_bps_8.388_not_above_10.000
8977,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p025_x0p0_hold12_cool6_adx20_3p0x_0p15_72b734c9,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.025,0.0,12,6,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.09284503764464636,0.025173508206928208,0.02790462939166094,0.16727415450818917,0.09542238766778066,0.011912396817922999,0.5490494291484038,0.6173020284303261,2.63066854901921,284,68,24,2221,584,211,3.6882041581750498,0.06767152943771815,7.264869925246194,8.226636668930787,25.837619807093464,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_7.265_not_above_10.000;validation_return_per_turnover_proxy_bps_8.227_not_above_10.000
9186,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x0p0_hold12_cool12_adx20_3p0x_0p15_34e2906b,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.03,0.0,12,12,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.08425466102545531,0.021431284702295716,0.0057687480493062715,0.1948852361351694,0.08177434665715133,0.028671903607979332,0.4544905633833701,0.5429739888662406,0.5405576623067694,358,86,22,2575,597,147,3.9313863912427967,0.0628233763231596,5.229960336775624,5.537799664675896,5.827018231622497,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_5.230_not_above_10.000;validation_return_per_turnover_proxy_bps_5.538_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_5.827_not_above_10.000
9251,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x0p0_hold12_cool12_none_3p0x_0p15_1beb823a,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.03,0.0,12,12,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.07016881614443005,0.021595445564251525,0.0057687480493062715,0.19534881414875072,0.08162677264313756,0.028671903607979332,0.39996135506636127,0.546312035020542,0.5405576623067694,358,86,22,2596,599,147,3.249241416930312,0.04857337058017852,4.355606216289885,5.580218492054659,5.827018231622497,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_4.356_not_above_10.000;validation_return_per_turnover_proxy_bps_5.580_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_5.827_not_above_10.000
9840,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold12_cool0_none_4p0x_0p1_0a80724c,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.02,0.005,12,0,none,,0.0,0.0,4.0,0.1,0.4,0.09779150822001448,0.02189710664731548,0.015562459935175132,0.16775124870031288,0.11630126713484779,0.012020837760089775,0.6034435765913607,0.5832937357003268,1.6781672200630386,346,92,34,2544,683,240,4.4659556988550095,0.075894401572699,7.065860420521277,5.9503007193792055,11.442985246452302,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_7.066_not_above_10.000;validation_return_per_turnover_proxy_bps_5.950_not_above_10.000
