rank,model_id,family,symbol,timeframe,side,lookback_bars,entry_threshold,exit_threshold,min_hold_bars,cooldown_bars,vol_filter_mode,vol_quantile_max,adx_threshold,trend_strength_threshold,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons
29,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb12_e0p03_x-0p005_hold18_cool0_none_3p0x_0p15_97d36f15,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,long_short,12,0.03,-0.005,18,0,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.2877632655954496,0.2267673425067891,-0.16606270421247005,0.2493155763182946,0.06291208585393415,0.18535578171090294,1.020345000318924,3.216763269103338,-9.032399180859308,251,57,34,3143,750,349,1.268980190949825,0.06099592308866053,25.477048746830427,88.40832066541486,-108.53771517154905,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-108.538_not_above_10.000
30,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p03_x0p0_hold36_cool0_none_4p0x_0p1_f4646ba4,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,12,0.03,0.0,36,0,none,,0.0,0.0,4.0,0.1,0.4,0.284204558987206,0.2269474488554577,-0.030462449921633494,0.16986151610315736,0.06455672422880265,0.055588553290620846,0.9614398265598028,3.4619491792252495,-1.7799428900425693,310,67,30,6457,1426,520,1.2522923717385128,0.05725711013174828,22.919722498968223,84.68188390129018,-25.38537493469458,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-25.385_not_above_10.000
31,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb6_e0p02_x0p005_hold24_cool0_none_3p0x_0p15_74e21bb9,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,long_short,6,0.02,0.005,24,0,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.554020148019744,0.22535328156869383,-0.08927761000030554,0.1368470423736362,0.06279835906107456,0.13877318172575925,1.617238055213883,3.062939070569511,-4.145689981619163,262,65,31,3349,814,383,2.4584516549445654,0.32866686645105014,46.99068261405802,77.043856946562,-63.99828673857028,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-63.998_not_above_10.000
32,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold36_cool0_adx20_4p0x_0p1_9b65c928,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,6,0.025,0.0,36,0,adx20,,20.0,0.0,4.0,0.1,0.4,0.22722380623234217,0.21837641472600877,-0.03698573846323194,0.14620026563380384,0.04494639824271218,0.059772570867363206,0.9493255522068847,3.7037697315044014,-2.3566496518897364,276,63,28,5332,1241,488,1.0405144095686065,0.008847391506333402,20.581866506552732,86.65730743095585,-33.022980770742805,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-33.023_not_above_10.000
33,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb6_e0p02_x0p005_hold24_cool0_adx20_3p0x_0p15_5119cddf,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,long_short,6,0.02,0.005,24,0,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.6407023962792806,0.22263837055121072,-0.08927761000030554,0.13684704237363565,0.06279835906107456,0.13877318172575925,1.7993107819894236,3.0304880078711456,-4.145689981619163,260,65,31,3327,814,383,2.8777716738270316,0.4180640257280699,54.76088857087869,76.11568223973016,-63.99828673857028,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-63.998_not_above_10.000
34,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold36_cool0_none_4p0x_0p1_1835623c,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,6,0.025,0.0,36,0,none,,0.0,0.0,4.0,0.1,0.4,0.21544821084596122,0.2148102934191507,-0.03698573846323194,0.14620026563380173,0.04494639824271218,0.059772570867363206,0.9103466152297923,3.64919191036203,-2.3566496518897364,274,63,28,5325,1242,488,1.002969678112984,0.0006379174268105192,19.657683471346825,85.24217992823439,-33.022980770742805,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-33.023_not_above_10.000
35,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb12_e0p03_x-0p005_hold36_cool12_none_3p0x_0p15_badf7408,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,12,0.03,-0.005,36,12,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.3778254603219282,0.22023648903260606,-0.037400907409137485,0.17019995274639843,0.06258341396917044,0.056199638355083015,1.3301161117764326,3.3904289775357173,-2.2619160055748244,222,57,22,4993,1256,433,1.7155443313754928,0.15758897128932214,37.82036639859142,85.86217896008034,-37.77869435266413,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-37.779_not_above_10.000
36,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p02_x0p005_hold48_cool0_none_2p0x_0p15_bccc4b9d,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,12,0.02,0.005,48,0,none,,0.0,0.0,2.0,0.15,0.3,0.4944512304300104,0.21620825501923702,-0.02026195656795904,0.14274131362635067,0.06343283879341666,0.05292752261371214,1.743040129706529,3.966548071457593,-1.2393761140471975,298,69,31,7631,1806,767,2.286921146401264,0.27824297541077336,55.307743895974326,104.448432376443,-21.787050073074237,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-21.787_not_above_10.000
37,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb12_e0p02_x0p005_hold48_cool0_none_3p0x_0p1_05ada1c4,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,12,0.02,0.005,48,0,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.49445123043001105,0.21620825501923702,-0.020261956567958594,0.14274131362635067,0.06343283879341666,0.05292752261371214,1.7430401297065288,3.9665480714575923,-1.239376114047198,298,69,31,7631,1806,767,2.286921146401267,0.27824297541077403,55.307743895974376,104.44843237644298,-21.787050073073758,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-21.787_not_above_10.000
38,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x0p0_hold36_cool6_adx20_3p0x_0p15_0ee8a8b8,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.03,0.0,36,6,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.28461216578476045,0.22568743413967707,-0.021469882203450363,0.15172044978119825,0.09460167677025799,0.051740331417404195,0.9481287309060653,3.3179224101013904,-1.2761162108281663,254,63,19,4961,1232,338,1.2610899976319243,0.058924731645083384,24.900451949672835,79.60756054309599,-25.110973337368847,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_19_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-25.111_not_above_10.000
39,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb12_e0p03_x-0p005_hold18_cool0_adx20_4p0x_0p1_fba54aa3,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,long_short,12,0.03,-0.005,18,0,adx20,,20.0,0.0,4.0,0.1,0.4,0.24144704153018814,0.21004108956738188,-0.13811531571994795,0.19951087058077066,0.056077816630317856,0.155879673168546,0.9904638520534392,3.382616761661547,-8.35368809116457,249,57,34,2991,720,331,1.149522895865245,0.03140595196280627,24.24167083636427,92.1232848979745,-101.55537920584406,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-101.555_not_above_10.000
40,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb12_e0p03_x0p0_hold36_cool12_none_3p0x_0p15_b82fb223,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,12,0.03,0.0,36,12,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.21685249246852356,0.2295553438288933,-0.03261885667397646,0.1663307249854229,0.06258341396917089,0.05554665363468769,0.877644796797277,3.626232191454101,-2.005308124898429,236,57,22,4951,1169,388,0.9446632295790149,-0.012702851360369749,20.419255411348736,89.4952607520052,-32.9483400747237,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_0.2169_below_validation_return_0.2296;train_validation_return_ratio_0.9447_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-32.948_not_above_10.000
41,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb6_e0p03_x-0p005_hold18_cool0_none_4p0x_0p1_b31e2b7a,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,long_short,6,0.03,-0.005,18,0,none,,0.0,0.0,4.0,0.1,0.4,0.33569994565817973,0.20889400209596043,-0.07441981955470445,0.12262418444366241,0.0585684103405244,0.08587211808783601,1.3090783810119337,3.462303236617275,-5.916708038486353,238,61,22,2693,739,218,1.6070348707473563,0.1268059435622193,35.26259933384241,85.61229594096739,-84.56797676670959,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-84.568_not_above_10.000
42,debrepair_debounced_efficiency_repair_4h_ethusdt_long_short_lb12_e0p02_x0p005_hold48_cool6_low_vol_q65_4p0x_0p1_387f4db5,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,4h,long_short,12,0.02,0.005,48,6,low_vol_q65,0.65,0.0,0.0,4.0,0.1,0.4,0.49985909608194756,0.21203291276374436,0.03813987169737332,0.1243900032109172,0.07159083837146529,0.035602064148092416,1.672340866248249,3.3096216317369187,1.84542958135509,72,19,9,1764,448,245,2.357459931887606,0.2878261833182032,173.5621861395651,278.9906746891373,105.94408804825922,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_72_below_80;validation_trade_event_count_19_below_30;locked_oos_trade_event_count_9_below_20
43,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb12_e0p03_x-0p005_hold24_cool12_adx20_3p0x_0p15_41e116a3,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,12,0.03,-0.005,24,12,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.2129816845576562,0.21810721187879145,-0.028599845275693925,0.18509426125345574,0.05435734013552718,0.04635089830559036,0.898705242219076,3.7442149933535807,-1.8354242639161258,276,59,20,4190,955,268,0.9764999640452804,-0.005125527321135248,17.14828378080968,82.14960899389509,-31.777605861882137,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_0.2130_below_validation_return_0.2181;train_validation_return_ratio_0.9765_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-31.778_not_above_10.000
44,debrepair_debounced_efficiency_repair_2h_ethusdt_long_short_lb12_e0p03_x-0p005_hold24_cool0_none_4p0x_0p1_432356c6,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,long_short,12,0.03,-0.005,24,0,none,,0.0,0.0,4.0,0.1,0.4,0.25368753278501877,0.21323089741080237,-0.10743536806519782,0.22985075412117606,0.0805572170194696,0.12624431769627364,0.9943286822258309,3.2283164011418255,-5.835025718250193,221,47,27,3355,777,352,1.1897315814240288,0.0404566353742164,28.69768470418764,113.42069011212891,-99.47719265296094,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-99.477_not_above_10.000
45,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x-0p005_hold36_cool6_adx20_3p0x_0p15_a4d55676,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.03,-0.005,36,6,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.267797297406537,0.2188903351223761,-0.028184078354176245,0.1673407616532041,0.09777662583693125,0.054070606853565795,0.9010404158585613,3.2050680208829543,-1.7421908491613922,252,61,19,5091,1235,352,1.2234313463717723,0.048906962284160915,23.615281958248417,79.74146998993666,-32.96383433236988,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_19_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-32.964_not_above_10.000
46,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p025_x0p0_hold36_cool6_low_vol_q65_3p0x_0p15_4ad992b0,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.025,0.0,36,6,low_vol_q65,0.65,0.0,0.0,3.0,0.15,0.44999999999999996,0.21691824897971257,0.21280929208794697,-0.10229588855243366,0.1593334943369914,0.07811282037811995,0.11541076331136069,0.7878919225525193,3.5705641733871625,-6.281749503271732,254,55,16,4704,999,291,1.0193081648430442,0.004108956891765603,18.97797453890749,85.98355235876646,-142.0776229894912,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_16_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-142.078_not_above_10.000
47,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x-0p005_hold36_cool0_adx20_3p0x_0p15_01b6d506,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.03,-0.005,36,0,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.23692942824806562,0.20930401641114482,-0.00545431126794349,0.22475628198910547,0.0723908752880773,0.04413488104654051,0.8007673002161014,3.113592064642839,-0.2598044958401349,274,65,19,5528,1315,352,1.1319870125313554,0.0276254118369208,19.215687611359748,71.55692868757089,-6.37931142449531,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_19_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-6.379_not_above_10.000
